starttime	seconds	ctime	dtime	ttime	wait
Thu Jan 25 14:50:03 2018	1516891803	0	28	28	27
Thu Jan 25 14:50:00 2018	1516891800	1	27	28	27
Thu Jan 25 14:50:02 2018	1516891802	0	28	28	27
Thu Jan 25 14:50:01 2018	1516891801	1	27	28	27
Thu Jan 25 14:49:59 2018	1516891799	0	28	28	28
Thu Jan 25 14:50:01 2018	1516891801	0	28	28	27
Thu Jan 25 14:50:01 2018	1516891801	0	28	28	27
Thu Jan 25 14:50:04 2018	1516891804	1	27	28	26
Thu Jan 25 14:50:01 2018	1516891801	1	27	28	27
Thu Jan 25 14:50:01 2018	1516891801	1	27	28	27
Thu Jan 25 14:50:01 2018	1516891801	0	28	28	27
Thu Jan 25 14:49:59 2018	1516891799	0	28	28	28
Thu Jan 25 14:50:04 2018	1516891804	1	27	28	27
Thu Jan 25 14:49:59 2018	1516891799	0	28	28	28
Thu Jan 25 14:50:00 2018	1516891800	0	28	28	28
Thu Jan 25 14:50:02 2018	1516891802	1	27	28	27
Thu Jan 25 14:50:03 2018	1516891803	0	28	28	28
Thu Jan 25 14:50:04 2018	1516891804	0	28	28	27
Thu Jan 25 14:50:02 2018	1516891802	0	28	28	27
Thu Jan 25 14:49:58 2018	1516891798	1	27	28	20
Thu Jan 25 14:50:02 2018	1516891802	0	28	28	28
Thu Jan 25 14:50:00 2018	1516891800	1	27	28	27
Thu Jan 25 14:50:00 2018	1516891800	1	27	28	24
Thu Jan 25 14:50:02 2018	1516891802	1	27	28	27
Thu Jan 25 14:50:05 2018	1516891805	0	28	28	27
Thu Jan 25 14:50:01 2018	1516891801	0	28	28	28
Thu Jan 25 14:50:01 2018	1516891801	0	28	28	28
Thu Jan 25 14:50:01 2018	1516891801	0	28	28	28
Thu Jan 25 14:50:04 2018	1516891804	1	27	28	27
Thu Jan 25 14:50:02 2018	1516891802	1	27	28	27
Thu Jan 25 14:50:01 2018	1516891801	0	28	28	27
Thu Jan 25 14:50:00 2018	1516891800	1	27	28	27
Thu Jan 25 14:50:02 2018	1516891802	1	27	28	27
Thu Jan 25 14:50:00 2018	1516891800	0	28	28	28
Thu Jan 25 14:50:00 2018	1516891800	1	27	28	27
Thu Jan 25 14:49:59 2018	1516891799	0	28	28	28
Thu Jan 25 14:50:05 2018	1516891805	0	28	28	27
Thu Jan 25 14:50:00 2018	1516891800	1	28	28	27
Thu Jan 25 14:50:00 2018	1516891800	0	28	28	11
Thu Jan 25 14:50:01 2018	1516891801	0	28	28	28
Thu Jan 25 14:50:00 2018	1516891800	1	28	28	28
Thu Jan 25 14:49:58 2018	1516891798	1	28	28	27
Thu Jan 25 14:50:01 2018	1516891801	1	28	28	27
Thu Jan 25 14:49:59 2018	1516891799	0	28	28	28
Thu Jan 25 14:50:06 2018	1516891806	0	28	28	28
Thu Jan 25 14:50:02 2018	1516891802	0	28	28	28
Thu Jan 25 14:50:02 2018	1516891802	0	28	28	28
Thu Jan 25 14:50:04 2018	1516891804	1	28	28	27
Thu Jan 25 14:50:01 2018	1516891801	0	28	28	28
Thu Jan 25 14:50:04 2018	1516891804	0	28	28	28
Thu Jan 25 14:50:04 2018	1516891804	1	27	28	27
Thu Jan 25 14:50:02 2018	1516891802	0	28	28	28
Thu Jan 25 14:50:01 2018	1516891801	0	28	28	28
Thu Jan 25 14:49:59 2018	1516891799	0	28	28	26
Thu Jan 25 14:50:05 2018	1516891805	0	28	28	28
Thu Jan 25 14:50:06 2018	1516891806	0	28	28	27
Thu Jan 25 14:50:04 2018	1516891804	0	28	28	27
Thu Jan 25 14:50:03 2018	1516891803	0	28	28	28
Thu Jan 25 14:50:04 2018	1516891804	1	27	28	27
Thu Jan 25 14:50:04 2018	1516891804	0	28	28	27
Thu Jan 25 14:49:59 2018	1516891799	0	28	28	28
Thu Jan 25 14:50:06 2018	1516891806	0	28	28	28
Thu Jan 25 14:50:06 2018	1516891806	0	28	28	27
Thu Jan 25 14:50:06 2018	1516891806	0	28	28	28
Thu Jan 25 14:50:02 2018	1516891802	0	28	28	28
Thu Jan 25 14:50:04 2018	1516891804	1	27	28	27
Thu Jan 25 14:50:00 2018	1516891800	0	28	28	20
Thu Jan 25 14:50:02 2018	1516891802	0	28	28	28
Thu Jan 25 14:50:06 2018	1516891806	0	28	28	28
Thu Jan 25 14:50:06 2018	1516891806	0	28	28	28
Thu Jan 25 14:50:00 2018	1516891800	1	28	28	28
Thu Jan 25 14:50:00 2018	1516891800	0	28	28	28
Thu Jan 25 14:50:05 2018	1516891805	0	28	28	28
Thu Jan 25 14:50:06 2018	1516891806	0	28	28	28
Thu Jan 25 14:50:04 2018	1516891804	0	28	28	28
Thu Jan 25 14:50:02 2018	1516891802	0	28	28	28
Thu Jan 25 14:50:04 2018	1516891804	0	28	28	28
Thu Jan 25 14:50:04 2018	1516891804	0	28	28	28
Thu Jan 25 14:50:02 2018	1516891802	0	28	28	26
Thu Jan 25 14:50:04 2018	1516891804	0	28	28	28
Thu Jan 25 14:50:02 2018	1516891802	1	27	28	27
Thu Jan 25 14:50:06 2018	1516891806	1	27	28	27
Thu Jan 25 14:50:00 2018	1516891800	0	28	28	28
Thu Jan 25 14:49:58 2018	1516891798	1	28	28	28
Thu Jan 25 14:50:00 2018	1516891800	0	28	28	24
Thu Jan 25 14:50:02 2018	1516891802	0	28	28	28
Thu Jan 25 14:50:05 2018	1516891805	0	28	28	28
Thu Jan 25 14:50:05 2018	1516891805	0	28	28	28
Thu Jan 25 14:50:01 2018	1516891801	1	28	28	28
Thu Jan 25 14:49:59 2018	1516891799	0	28	28	28
Thu Jan 25 14:50:05 2018	1516891805	0	28	28	28
Thu Jan 25 14:50:06 2018	1516891806	0	28	28	28
Thu Jan 25 14:50:05 2018	1516891805	0	28	28	28
Thu Jan 25 14:50:02 2018	1516891802	0	28	28	28
Thu Jan 25 14:50:00 2018	1516891800	0	28	28	28
Thu Jan 25 14:50:02 2018	1516891802	0	28	28	28
Thu Jan 25 14:50:06 2018	1516891806	0	28	28	28
Thu Jan 25 14:50:02 2018	1516891802	0	28	28	28
Thu Jan 25 14:50:02 2018	1516891802	0	28	28	28
Thu Jan 25 14:50:02 2018	1516891802	0	28	28	28
Thu Jan 25 14:50:04 2018	1516891804	0	28	28	28
Thu Jan 25 14:50:02 2018	1516891802	0	28	28	28
Thu Jan 25 14:50:06 2018	1516891806	0	28	28	28
Thu Jan 25 14:50:06 2018	1516891806	0	28	28	28
Thu Jan 25 14:50:06 2018	1516891806	0	28	28	28
Thu Jan 25 14:50:02 2018	1516891802	0	28	28	23
Thu Jan 25 14:50:02 2018	1516891802	0	28	28	28
Thu Jan 25 14:50:06 2018	1516891806	0	28	28	28
Thu Jan 25 14:50:06 2018	1516891806	0	28	28	28
Thu Jan 25 14:49:59 2018	1516891799	0	28	28	28
Thu Jan 25 14:50:05 2018	1516891805	0	28	28	28
Thu Jan 25 14:50:04 2018	1516891804	0	28	28	28
Thu Jan 25 14:50:00 2018	1516891800	1	28	29	28
Thu Jan 25 14:50:04 2018	1516891804	0	28	29	28
Thu Jan 25 14:49:59 2018	1516891799	0	28	29	28
Thu Jan 25 14:50:04 2018	1516891804	1	27	29	27
Thu Jan 25 14:50:01 2018	1516891801	0	28	29	28
Thu Jan 25 14:49:59 2018	1516891799	0	28	29	28
Thu Jan 25 14:50:00 2018	1516891800	1	28	29	20
Thu Jan 25 14:50:02 2018	1516891802	0	28	29	28
Thu Jan 25 14:50:02 2018	1516891802	1	27	29	27
Thu Jan 25 14:50:04 2018	1516891804	0	28	29	28
Thu Jan 25 14:50:02 2018	1516891802	0	28	29	28
Thu Jan 25 14:50:02 2018	1516891802	0	28	29	28
Thu Jan 25 14:50:00 2018	1516891800	1	28	29	28
Thu Jan 25 14:50:00 2018	1516891800	0	28	29	28
Thu Jan 25 14:49:59 2018	1516891799	0	28	29	28
Thu Jan 25 14:50:04 2018	1516891804	1	28	29	28
Thu Jan 25 14:50:01 2018	1516891801	0	28	29	28
Thu Jan 25 14:50:02 2018	1516891802	1	28	29	28
Thu Jan 25 14:50:00 2018	1516891800	0	28	29	28
Thu Jan 25 14:50:01 2018	1516891801	1	28	29	27
Thu Jan 25 14:50:04 2018	1516891804	0	28	29	27
Thu Jan 25 14:50:04 2018	1516891804	0	28	29	28
Thu Jan 25 14:50:04 2018	1516891804	1	28	29	28
Thu Jan 25 14:50:00 2018	1516891800	0	28	29	28
Thu Jan 25 14:50:05 2018	1516891805	0	28	29	28
Thu Jan 25 14:49:59 2018	1516891799	1	28	29	28
Thu Jan 25 14:50:04 2018	1516891804	1	28	29	28
Thu Jan 25 14:50:05 2018	1516891805	0	28	29	28
Thu Jan 25 14:50:02 2018	1516891802	0	28	29	28
Thu Jan 25 14:50:05 2018	1516891805	0	28	29	28
Thu Jan 25 14:50:04 2018	1516891804	0	28	29	28
Thu Jan 25 14:50:00 2018	1516891800	0	28	29	28
Thu Jan 25 14:50:02 2018	1516891802	1	28	29	28
Thu Jan 25 14:50:06 2018	1516891806	0	28	29	28
Thu Jan 25 14:50:02 2018	1516891802	0	28	29	28
Thu Jan 25 14:50:00 2018	1516891800	0	28	29	28
Thu Jan 25 14:50:04 2018	1516891804	0	28	29	28
Thu Jan 25 14:50:04 2018	1516891804	1	27	29	27
Thu Jan 25 14:49:59 2018	1516891799	0	28	29	28
Thu Jan 25 14:50:02 2018	1516891802	0	28	29	28
Thu Jan 25 14:50:02 2018	1516891802	1	28	29	28
Thu Jan 25 14:50:06 2018	1516891806	0	28	29	21
Thu Jan 25 14:49:59 2018	1516891799	0	28	29	28
Thu Jan 25 14:50:02 2018	1516891802	1	28	29	28
Thu Jan 25 14:50:06 2018	1516891806	1	28	29	27
Thu Jan 25 14:50:02 2018	1516891802	0	28	29	28
Thu Jan 25 14:50:02 2018	1516891802	1	28	29	28
Thu Jan 25 14:50:03 2018	1516891803	1	28	29	28
Thu Jan 25 14:50:02 2018	1516891802	1	28	29	28
Thu Jan 25 14:50:04 2018	1516891804	1	28	29	28
Thu Jan 25 14:50:04 2018	1516891804	1	28	29	28
Thu Jan 25 14:50:05 2018	1516891805	1	28	29	28
Thu Jan 25 14:50:02 2018	1516891802	1	28	29	28
Thu Jan 25 14:49:59 2018	1516891799	0	28	29	28
Thu Jan 25 14:50:05 2018	1516891805	0	28	29	23
Thu Jan 25 14:49:59 2018	1516891799	0	28	29	28
Thu Jan 25 14:50:05 2018	1516891805	1	27	29	27
Thu Jan 25 14:50:04 2018	1516891804	0	28	29	28
Thu Jan 25 14:50:00 2018	1516891800	0	29	29	28
Thu Jan 25 14:49:59 2018	1516891799	0	29	29	28
Thu Jan 25 14:49:59 2018	1516891799	0	28	29	28
Thu Jan 25 14:50:04 2018	1516891804	0	29	29	29
Thu Jan 25 14:50:01 2018	1516891801	0	28	29	28
Thu Jan 25 14:50:00 2018	1516891800	0	29	29	29
Thu Jan 25 14:50:03 2018	1516891803	0	28	29	28
Thu Jan 25 14:50:00 2018	1516891800	0	28	29	28
Thu Jan 25 14:50:04 2018	1516891804	1	28	29	27
Thu Jan 25 14:50:00 2018	1516891800	0	28	29	28
Thu Jan 25 14:50:02 2018	1516891802	0	29	29	29
Thu Jan 25 14:50:02 2018	1516891802	0	29	29	28
Thu Jan 25 14:50:00 2018	1516891800	0	29	29	28
Thu Jan 25 14:50:06 2018	1516891806	0	29	29	29
Thu Jan 25 14:49:59 2018	1516891799	1	28	29	28
Thu Jan 25 14:50:04 2018	1516891804	0	29	29	28
Thu Jan 25 14:50:02 2018	1516891802	0	29	29	28
Thu Jan 25 14:50:07 2018	1516891807	0	29	29	28
Thu Jan 25 14:50:05 2018	1516891805	0	29	29	29
Thu Jan 25 14:50:05 2018	1516891805	2	27	29	27
Thu Jan 25 14:50:04 2018	1516891804	0	29	29	28
Thu Jan 25 14:50:04 2018	1516891804	1	28	29	28
Thu Jan 25 14:50:02 2018	1516891802	0	29	29	29
Thu Jan 25 14:49:59 2018	1516891799	0	29	29	29
Thu Jan 25 14:50:06 2018	1516891806	1	28	29	28
Thu Jan 25 14:50:06 2018	1516891806	0	29	29	28
Thu Jan 25 14:50:04 2018	1516891804	0	29	29	28
Thu Jan 25 14:50:01 2018	1516891801	1	28	29	27
Thu Jan 25 14:50:04 2018	1516891804	1	28	29	27
Thu Jan 25 14:50:05 2018	1516891805	0	29	29	29
Thu Jan 25 14:50:05 2018	1516891805	0	29	29	28
Thu Jan 25 14:49:59 2018	1516891799	0	29	29	29
Thu Jan 25 14:50:04 2018	1516891804	1	29	29	28
Thu Jan 25 14:50:00 2018	1516891800	0	29	29	29
Thu Jan 25 14:50:00 2018	1516891800	0	29	29	22
Thu Jan 25 14:50:02 2018	1516891802	1	28	29	28
Thu Jan 25 14:50:04 2018	1516891804	0	29	29	29
Thu Jan 25 14:50:04 2018	1516891804	2	27	29	27
Thu Jan 25 14:49:59 2018	1516891799	0	29	29	29
Thu Jan 25 14:50:02 2018	1516891802	0	29	29	29
Thu Jan 25 14:50:04 2018	1516891804	0	29	29	27
Thu Jan 25 14:49:58 2018	1516891798	1	29	29	28
Thu Jan 25 14:50:06 2018	1516891806	1	28	29	28
Thu Jan 25 14:50:06 2018	1516891806	0	29	29	29
Thu Jan 25 14:50:01 2018	1516891801	0	29	29	28
Thu Jan 25 14:50:01 2018	1516891801	1	28	29	27
Thu Jan 25 14:50:03 2018	1516891803	0	29	29	28
Thu Jan 25 14:50:01 2018	1516891801	0	29	29	29
Thu Jan 25 14:50:04 2018	1516891804	0	29	29	29
Thu Jan 25 14:50:02 2018	1516891802	0	29	29	29
Thu Jan 25 14:50:03 2018	1516891803	0	29	29	29
Thu Jan 25 14:50:04 2018	1516891804	0	29	29	28
Thu Jan 25 14:50:01 2018	1516891801	0	29	29	29
Thu Jan 25 14:50:04 2018	1516891804	1	28	29	28
Thu Jan 25 14:50:04 2018	1516891804	1	28	29	28
Thu Jan 25 14:50:05 2018	1516891805	0	29	29	28
Thu Jan 25 14:50:05 2018	1516891805	1	29	29	28
Thu Jan 25 14:50:00 2018	1516891800	1	29	29	28
Thu Jan 25 14:50:04 2018	1516891804	0	29	29	28
Thu Jan 25 14:50:04 2018	1516891804	0	29	29	29
Thu Jan 25 14:49:59 2018	1516891799	0	29	29	29
Thu Jan 25 14:50:04 2018	1516891804	0	29	29	29
Thu Jan 25 14:50:04 2018	1516891804	0	29	29	28
Thu Jan 25 14:50:05 2018	1516891805	1	28	29	28
Thu Jan 25 14:50:03 2018	1516891803	0	29	29	29
Thu Jan 25 14:50:03 2018	1516891803	0	29	29	29
Thu Jan 25 14:50:02 2018	1516891802	0	29	29	29
Thu Jan 25 14:50:04 2018	1516891804	1	29	29	28
Thu Jan 25 14:50:06 2018	1516891806	0	29	29	29
Thu Jan 25 14:50:04 2018	1516891804	0	29	29	28
Thu Jan 25 14:50:00 2018	1516891800	0	29	29	29
Thu Jan 25 14:50:01 2018	1516891801	1	29	29	28
Thu Jan 25 14:50:04 2018	1516891804	1	29	29	28
Thu Jan 25 14:50:01 2018	1516891801	0	29	29	20
Thu Jan 25 14:50:05 2018	1516891805	0	29	29	29
Thu Jan 25 14:50:05 2018	1516891805	1	28	29	28
Thu Jan 25 14:50:01 2018	1516891801	0	29	29	29
Thu Jan 25 14:49:59 2018	1516891799	0	29	29	29
Thu Jan 25 14:50:04 2018	1516891804	0	29	29	28
Thu Jan 25 14:50:01 2018	1516891801	0	29	29	28
Thu Jan 25 14:50:02 2018	1516891802	1	29	29	28
Thu Jan 25 14:50:05 2018	1516891805	0	29	29	29
Thu Jan 25 14:50:04 2018	1516891804	0	29	29	29
Thu Jan 25 14:50:01 2018	1516891801	0	29	29	28
Thu Jan 25 14:50:04 2018	1516891804	1	28	29	28
Thu Jan 25 14:50:00 2018	1516891800	0	29	29	29
Thu Jan 25 14:50:04 2018	1516891804	0	29	29	29
Thu Jan 25 14:49:58 2018	1516891798	1	29	29	29
Thu Jan 25 14:50:00 2018	1516891800	0	29	29	29
Thu Jan 25 14:50:05 2018	1516891805	1	29	29	24
Thu Jan 25 14:50:04 2018	1516891804	0	29	29	29
Thu Jan 25 14:50:04 2018	1516891804	1	29	29	28
Thu Jan 25 14:50:05 2018	1516891805	0	29	29	29
Thu Jan 25 14:49:59 2018	1516891799	0	29	29	29
Thu Jan 25 14:50:01 2018	1516891801	0	29	29	29
Thu Jan 25 14:50:05 2018	1516891805	0	29	29	29
Thu Jan 25 14:50:05 2018	1516891805	0	29	29	29
Thu Jan 25 14:50:02 2018	1516891802	0	29	29	29
Thu Jan 25 14:50:05 2018	1516891805	0	29	29	23
Thu Jan 25 14:50:04 2018	1516891804	1	29	29	29
Thu Jan 25 14:50:03 2018	1516891803	0	29	29	29
Thu Jan 25 14:50:06 2018	1516891806	0	29	29	29
Thu Jan 25 14:50:00 2018	1516891800	0	29	29	29
Thu Jan 25 14:50:04 2018	1516891804	1	29	29	28
Thu Jan 25 14:50:00 2018	1516891800	0	29	29	29
Thu Jan 25 14:50:00 2018	1516891800	0	29	29	29
Thu Jan 25 14:50:03 2018	1516891803	0	29	29	29
Thu Jan 25 14:50:00 2018	1516891800	1	29	29	29
Thu Jan 25 14:50:06 2018	1516891806	0	29	29	29
Thu Jan 25 14:49:59 2018	1516891799	0	29	29	20
Thu Jan 25 14:50:00 2018	1516891800	0	29	29	29
Thu Jan 25 14:50:05 2018	1516891805	0	29	29	29
Thu Jan 25 14:50:01 2018	1516891801	1	29	29	29
Thu Jan 25 14:50:05 2018	1516891805	1	29	29	29
Thu Jan 25 14:49:59 2018	1516891799	0	29	29	29
Thu Jan 25 14:50:02 2018	1516891802	0	29	29	29
Thu Jan 25 14:50:01 2018	1516891801	0	29	30	29
Thu Jan 25 14:50:00 2018	1516891800	0	29	30	29
Thu Jan 25 14:49:59 2018	1516891799	1	29	30	29
Thu Jan 25 14:49:59 2018	1516891799	0	29	30	29
Thu Jan 25 14:50:04 2018	1516891804	0	29	30	29
Thu Jan 25 14:49:59 2018	1516891799	0	29	30	29
Thu Jan 25 14:50:02 2018	1516891802	0	29	30	29
Thu Jan 25 14:50:06 2018	1516891806	0	29	30	29
Thu Jan 25 14:49:59 2018	1516891799	0	29	30	28
Thu Jan 25 14:49:59 2018	1516891799	0	29	30	29
Thu Jan 25 14:50:05 2018	1516891805	0	29	30	29
Thu Jan 25 14:50:04 2018	1516891804	2	28	30	28
Thu Jan 25 14:49:59 2018	1516891799	0	29	30	29
Thu Jan 25 14:50:04 2018	1516891804	0	29	30	28
Thu Jan 25 14:50:02 2018	1516891802	0	29	30	29
Thu Jan 25 14:49:59 2018	1516891799	0	29	30	29
Thu Jan 25 14:50:04 2018	1516891804	0	29	30	29
Thu Jan 25 14:49:59 2018	1516891799	0	29	30	29
Thu Jan 25 14:50:04 2018	1516891804	0	29	30	29
Thu Jan 25 14:50:06 2018	1516891806	0	29	30	29
Thu Jan 25 14:50:02 2018	1516891802	0	29	30	29
Thu Jan 25 14:50:01 2018	1516891801	0	29	30	29
Thu Jan 25 14:50:03 2018	1516891803	0	29	30	29
Thu Jan 25 14:50:04 2018	1516891804	0	29	30	29
Thu Jan 25 14:50:04 2018	1516891804	1	29	30	29
Thu Jan 25 14:49:59 2018	1516891799	0	29	30	29
Thu Jan 25 14:50:01 2018	1516891801	0	29	30	29
Thu Jan 25 14:50:05 2018	1516891805	0	29	30	29
Thu Jan 25 14:49:59 2018	1516891799	0	29	30	29
Thu Jan 25 14:50:03 2018	1516891803	0	29	30	29
Thu Jan 25 14:50:00 2018	1516891800	1	29	30	29
Thu Jan 25 14:50:04 2018	1516891804	0	29	30	29
Thu Jan 25 14:49:59 2018	1516891799	0	29	30	29
Thu Jan 25 14:50:02 2018	1516891802	1	29	30	29
Thu Jan 25 14:50:06 2018	1516891806	0	29	30	29
Thu Jan 25 14:50:04 2018	1516891804	0	29	30	29
Thu Jan 25 14:50:05 2018	1516891805	0	29	30	29
Thu Jan 25 14:50:06 2018	1516891806	0	29	30	29
Thu Jan 25 14:50:05 2018	1516891805	1	29	30	29
Thu Jan 25 14:50:05 2018	1516891805	1	29	30	29
Thu Jan 25 14:50:00 2018	1516891800	0	29	30	29
Thu Jan 25 14:50:00 2018	1516891800	0	29	30	29
Thu Jan 25 14:50:01 2018	1516891801	0	29	30	29
Thu Jan 25 14:49:59 2018	1516891799	0	29	30	29
Thu Jan 25 14:50:06 2018	1516891806	0	29	30	29
Thu Jan 25 14:50:05 2018	1516891805	1	29	30	29
Thu Jan 25 14:49:58 2018	1516891798	1	29	30	29
Thu Jan 25 14:49:59 2018	1516891799	0	29	30	29
Thu Jan 25 14:50:02 2018	1516891802	1	29	30	29
Thu Jan 25 14:50:03 2018	1516891803	0	29	30	29
Thu Jan 25 14:49:59 2018	1516891799	0	29	30	29
Thu Jan 25 14:49:59 2018	1516891799	0	29	30	29
Thu Jan 25 14:49:59 2018	1516891799	0	29	30	29
Thu Jan 25 14:50:06 2018	1516891806	0	29	30	29
Thu Jan 25 14:50:04 2018	1516891804	0	30	30	29
Thu Jan 25 14:50:01 2018	1516891801	1	29	30	29
Thu Jan 25 14:49:59 2018	1516891799	0	30	30	29
Thu Jan 25 14:50:01 2018	1516891801	0	29	30	29
Thu Jan 25 14:50:06 2018	1516891806	0	29	30	29
Thu Jan 25 14:50:00 2018	1516891800	0	30	30	29
Thu Jan 25 14:49:59 2018	1516891799	0	30	30	29
Thu Jan 25 14:49:59 2018	1516891799	0	29	30	29
